name,age,income,credit_score,loan_amount,employment_type,loan_status,city
Sara,41,121416,759,568787,Business,Rejected,Delhi
Neha,25,111005,525,567572,Business,Approved,Chennai
Neha,55,146495,684,930910,Business,Rejected,Mumbai
Arjun,44,99596,502,830567,Salaried,Approved,Kolkata
Arjun,52,148996,793,319468,Self-Employed,Rejected,Chennai
Karan,63,54382,882,549805,Business,Approved,Hyderabad
Karan,55,120004,819,96115,Salaried,Approved,Mumbai
Sara,44,150469,499,464908,Self-Employed,Rejected,Ahmedabad
Priya,50,125588,740,833011,Salaried,Approved,Delhi
Neha,63,136047,793,-21548,Salaried,Approved,Mumbai
Priya,63,142066,630,353213,Salaried,Rejected,Kolkata
Aditya,45,153303,649,259723,Salaried,Rejected,Mumbai
Imran,61,135215,830,-27375,Salaried,Approved,Hyderabad
Karan,46,124392,785,397146,Salaried,Approved,Mumbai
Aditya,53,98443,559,792818,Salaried,Rejected,Ahmedabad
Arjun,63,138122,766,20734,Business,Rejected,Hyderabad
Imran,39,134086,890,831918,Salaried,Rejected,Bangalore
Sara,58,111155,666,738980,Self-Employed,Approved,Pune
Aisha,52,150403,577,442236,Self-Employed,Approved,Hyderabad
Fatima,50,141033,564,462830,Salaried,Approved,Mumbai
Neha,38,61929,852,519936,Business,Rejected,Hyderabad
Fatima,71,117235,823,544424,Business,Approved,Bangalore
Fatima,53,80711,635,122651,Business,Rejected,Mumbai
Zoya,60,98129,583,670883,Self-Employed,Rejected,Delhi
Fatima,58,126978,573,468036,Self-Employed,Rejected,Bangalore
Riya,64,148654,560,580380,Salaried,Rejected,Hyderabad
Neha,25,125372,761,565521,Self-Employed,Rejected,Ahmedabad
Kabir,57,132957,699,614112,Business,Approved,Mumbai
Imran,64,145803,897,522201,Salaried,Rejected,Mumbai
Karan,50,123883,711,234688,Self-Employed,Approved,Bangalore
Ananya,45,45632,765,393443,Self-Employed,Approved,Kolkata
Kabir,60,136350,849,614573,Self-Employed,Approved,Kolkata
Rohan,44,145168,875,933115,Salaried,Rejected,Chennai
Kabir,58,139863,611,121715,Salaried,Approved,Delhi
Rohan,53,89460,703,730875,Salaried,Approved,Kolkata
Kabir,35,100810,565,717270,Salaried,Rejected,Pune
Imran,47,95361,727,23314,Business,Rejected,Mumbai
Rohan,26,127766,840,931286,Self-Employed,Approved,Mumbai
Arjun,43,94459,809,435867,Salaried,Approved,Chennai
Rahul,51,114156,701,124259,Business,Approved,Chennai
Karan,39,100541,713,582121,Salaried,Rejected,Bangalore
Aisha,47,156511,465,680381,Salaried,Approved,Bangalore
Ananya,68,39883,784,779112,Salaried,Approved,Kolkata
Imran,25,152690,815,947498,Business,Approved,Pune
Rohan,36,95620,831,245473,Business,Approved,Bangalore
Arjun,60,137821,698,823592,Business,Rejected,Chennai
Neha,47,122995,677,537526,Self-Employed,Approved,Chennai
Imran,44,116365,748,471128,Salaried,Approved,Kolkata
Aditya,56,134606,817,868318,Self-Employed,Rejected,Kolkata
Neha,35,124214,609,608417,Self-Employed,Rejected,Chennai
Aman,54,145540,861,642014,Self-Employed,Approved,Delhi
Karan,38,160597,758,524038,Self-Employed,Approved,Bangalore
Zoya,54,140513,823,860649,Business,Rejected,Hyderabad
Rahul,58,93226,486,849082,Salaried,Rejected,Hyderabad
Ananya,63,97594,661,388950,Business,Rejected,Chennai
Rohan,54,111554,842,925765,Business,Approved,Hyderabad
Neha,38,25267,492,624839,Salaried,Approved,Mumbai
Arjun,36,96473,784,229431,Self-Employed,Rejected,Bangalore
Priya,52,155239,585,222571,Self-Employed,Rejected,Bangalore
Priya,28,80478,620,796195,Business,Approved,Pune
Imran,31,140195,707,441808,Self-Employed,Rejected,Pune
Ananya,34,63333,507,268509,Business,Approved,Ahmedabad
Aman,49,63784,721,548024,Self-Employed,Rejected,Ahmedabad
Zoya,56,133019,736,47870,Salaried,Rejected,Ahmedabad
Zoya,46,87345,764,442393,Business,Rejected,Mumbai
Sara,54,93992,655,307538,Self-Employed,Approved,Mumbai
Aditya,44,118770,870,746229,Self-Employed,Approved,Kolkata
Rahul,26,112005,630,137278,Self-Employed,Rejected,Delhi
Sara,61,155798,700,788822,Salaried,Approved,Pune
Aisha,39,68151,841,529837,Self-Employed,Approved,Kolkata
Arjun,59,123444,808,549071,Business,Rejected,Hyderabad
Kabir,53,127026,534,685735,Business,Approved,Mumbai
Aditya,61,80280,847,493644,Self-Employed,Approved,Delhi
Fatima,60,157249,722,186687,Business,Approved,Chennai
Aman,33,135805,874,600302,Salaried,Rejected,Kolkata
Aisha,33,74184,863,471564,Business,Approved,Ahmedabad
Karan,38,131432,886,276063,Salaried,Approved,Ahmedabad
Fatima,25,159819,809,658562,Salaried,Rejected,Kolkata
Sara,45,121021,725,695058,Self-Employed,Rejected,Hyderabad
Neha,39,142052,674,-5791,Business,Rejected,Delhi
Kabir,63,134951,865,355751,Business,Approved,Bangalore
Aditya,49,45606,874,28268,Salaried,Rejected,Pune
Riya,55,144364,834,421667,Salaried,Rejected,Bangalore
Aditya,69,152562,773,372860,Business,Approved,Hyderabad
Rahul,55,99312,634,661411,Self-Employed,Approved,Bangalore
Rahul,40,142527,673,453787,Salaried,Approved,Bangalore
Priya,45,137808,777,112821,Business,Approved,Mumbai
Aman,53,42991,602,477612,Salaried,Rejected,Mumbai
Fatima,58,150338,778,250949,Salaried,Rejected,Hyderabad
Zoya,48,153322,697,487780,Business,Rejected,Bangalore
Arjun,63,97410,738,745206,Business,Approved,Ahmedabad
Ananya,30,58396,849,322795,Business,Approved,Ahmedabad
Arjun,60,114567,882,505232,Self-Employed,Rejected,Delhi
Riya,39,127730,625,322268,Salaried,Rejected,Delhi
Priya,56,139091,771,176806,Salaried,Approved,Delhi
Aditya,70,98685,727,356008,Self-Employed,Rejected,Hyderabad
Arjun,55,92248,672,808320,Business,Rejected,Pune
Aisha,26,131702,601,276878,Self-Employed,Rejected,Ahmedabad
Karan,61,136917,804,424976,Business,Approved,Mumbai
Karan,63,78310,786,836868,Business,Approved,Kolkata
Zoya,59,103279,774,914680,Business,Approved,Hyderabad
Aman,46,141728,883,274725,Salaried,Rejected,Bangalore
Sara,49,123845,640,822403,Business,Approved,Mumbai
Kabir,52,80449,791,469034,Business,Approved,Mumbai
Aditya,48,40667,785,192021,Business,Rejected,Mumbai
Kabir,52,64660,654,57803,Self-Employed,Approved,Kolkata
Arjun,47,142424,690,172657,Self-Employed,Approved,Chennai
Ananya,31,119211,822,744583,Business,Approved,Hyderabad
Fatima,67,156532,868,575112,Self-Employed,Rejected,Mumbai
Karan,27,34586,843,482167,Salaried,Rejected,Pune
Aman,65,108073,656,4201,Self-Employed,Approved,Ahmedabad
Neha,50,101571,633,595432,Business,Approved,Kolkata
Fatima,61,73582,827,927234,Business,Rejected,Mumbai
Ananya,61,120618,655,858740,Self-Employed,Approved,Kolkata
Zoya,51,68532,578,576030,Salaried,Rejected,Hyderabad
Riya,67,118691,652,1042509,Salaried,Approved,Mumbai
Zoya,52,135144,828,816615,Self-Employed,Rejected,Bangalore
Neha,25,139380,713,762815,Salaried,Approved,Delhi
Fatima,42,146980,542,810991,Self-Employed,Approved,Chennai
Aditya,26,122745,628,937258,Business,Rejected,Bangalore
Zoya,65,91387,752,195220,Salaried,Approved,Pune
Fatima,58,157122,758,541845,Self-Employed,Rejected,Ahmedabad
Zoya,64,148416,771,609983,Business,Rejected,Mumbai
Karan,68,134680,837,334372,Salaried,Approved,Hyderabad
Neha,58,118958,604,435089,Salaried,Rejected,Bangalore
Priya,66,49294,662,315681,Business,Rejected,Hyderabad
Rahul,54,113365,708,554346,Self-Employed,Approved,Hyderabad
Zoya,53,128415,743,885176,Business,Rejected,Delhi
Neha,59,88692,589,536950,Self-Employed,Rejected,Kolkata
Priya,63,153944,661,561410,Salaried,Approved,Hyderabad
Neha,57,129407,721,524702,Salaried,Rejected,Ahmedabad
Riya,25,90571,786,733505,Business,Rejected,Mumbai
Arjun,70,121082,597,821492,Business,Rejected,Delhi
Riya,62,111677,684,782336,Salaried,Rejected,Hyderabad
Aman,37,38877,545,857274,Business,Rejected,Delhi
Fatima,55,112260,683,1031760,Self-Employed,Rejected,Delhi
Riya,65,59092,783,299621,Self-Employed,Approved,Chennai
Priya,54,135058,836,145306,Business,Approved,Delhi
Aditya,48,147426,851,425336,Business,Rejected,Kolkata
Aditya,59,75429,895,243258,Business,Approved,Delhi
Neha,66,43105,812,97826,Salaried,Rejected,Pune
Fatima,52,24308,862,108843,Self-Employed,Rejected,Chennai
Karan,67,120954,895,182488,Self-Employed,Approved,Chennai
Karan,39,150037,840,653941,Salaried,Rejected,Delhi
Fatima,49,125781,720,665583,Business,Approved,Kolkata
Ananya,57,156146,637,255113,Business,Rejected,Ahmedabad
Aditya,21,123254,803,626822,Business,Approved,Kolkata
Neha,27,103217,726,243435,Self-Employed,Rejected,Delhi
Ananya,59,137008,598,663609,Salaried,Rejected,Pune
Sara,32,93097,856,370203,Business,Rejected,Bangalore
Neha,66,127747,714,621942,Business,Rejected,Pune
Priya,53,137487,737,575343,Salaried,Approved,Ahmedabad
Riya,55,155784,695,260336,Business,Rejected,Bangalore
Kabir,44,95619,617,578978,Business,Approved,Kolkata
Sara,46,145963,753,368699,Business,Rejected,Chennai
Ananya,57,49428,647,390695,Salaried,Rejected,Kolkata
Aditya,65,146460,825,416941,Self-Employed,Approved,Bangalore
Fatima,52,125448,802,377751,Salaried,Approved,Hyderabad
Aditya,56,59718,659,181587,Salaried,Rejected,Ahmedabad
Aisha,58,126988,760,500163,Self-Employed,Approved,Mumbai
Aman,54,153209,721,322452,Business,Rejected,Ahmedabad
Arjun,61,158874,883,266868,Business,Rejected,Pune
Ananya,43,150161,882,551338,Self-Employed,Rejected,Pune
Kabir,66,115825,808,193253,Salaried,Approved,Kolkata
Aisha,56,109323,868,408625,Self-Employed,Rejected,Chennai
Karan,59,145317,521,673070,Business,Rejected,Kolkata
Fatima,59,94484,760,879710,Salaried,Rejected,Hyderabad
Sara,51,38586,641,285963,Business,Rejected,Bangalore
Ananya,44,109450,863,801676,Salaried,Rejected,Bangalore
Ananya,64,156641,857,892257,Self-Employed,Rejected,Delhi
Rahul,60,149827,735,280387,Self-Employed,Rejected,Kolkata
Karan,67,119844,759,180205,Self-Employed,Rejected,Chennai
Aman,43,150539,725,1005681,Business,Approved,Chennai
Aman,56,111170,733,870308,Business,Rejected,Mumbai
Neha,44,41787,716,104326,Self-Employed,Rejected,Pune
Aman,55,35273,730,731476,Salaried,Approved,Ahmedabad
Karan,54,60378,523,302742,Salaried,Rejected,Delhi
Aman,62,45952,775,649756,Salaried,Approved,Delhi
Karan,66,158203,872,524912,Salaried,Approved,Kolkata
Priya,56,136565,856,654548,Salaried,Rejected,Ahmedabad
Aditya,47,87887,859,860890,Salaried,Rejected,Mumbai
Priya,61,80517,891,860689,Self-Employed,Approved,Bangalore
Aisha,57,83205,688,642754,Self-Employed,Approved,Pune
Arjun,53,152031,581,511453,Salaried,Rejected,Bangalore
Aisha,63,144516,848,952292,Self-Employed,Approved,Hyderabad
Zoya,68,60984,884,26381,Business,Rejected,Kolkata
Neha,31,89638,886,2321,Salaried,Rejected,Kolkata
Priya,29,115176,675,380461,Business,Approved,Mumbai
Kabir,65,111974,673,734676,Self-Employed,Approved,Chennai
Rahul,59,122140,792,721510,Self-Employed,Rejected,Pune
Sara,47,55628,881,509789,Self-Employed,Approved,Kolkata
Sara,57,74093,790,635361,Salaried,Approved,Ahmedabad
Sara,67,102744,617,151551,Self-Employed,Rejected,Kolkata
Rohan,62,53221,641,338627,Business,Approved,Chennai
Rahul,66,64232,872,207542,Business,Rejected,Delhi
Fatima,60,154460,774,516714,Business,Approved,Mumbai
Aditya,51,102248,596,749370,Business,Rejected,Kolkata
Aisha,37,51656,636,490281,Business,Rejected,Delhi
Sara,59,144729,732,286930,Salaried,Rejected,Bangalore
Sara,32,57920,830,70900,Salaried,Rejected,Hyderabad
Priya,62,149324,819,278651,Business,Approved,Mumbai
Kabir,42,160389,564,344643,Self-Employed,Approved,Pune
Arjun,32,89039,866,825475,Self-Employed,Rejected,Delhi
Neha,62,118395,777,875523,Salaried,Approved,Bangalore
Neha,48,35757,867,457333,Business,Approved,Chennai
Aditya,31,60187,695,507264,Self-Employed,Rejected,Hyderabad
Sara,64,68645,758,217192,Self-Employed,Approved,Chennai
Sara,34,113939,649,107819,Salaried,Approved,Ahmedabad
Rohan,64,147045,864,343060,Salaried,Rejected,Delhi
Zoya,48,129201,602,478228,Self-Employed,Approved,Pune
Aman,67,112725,811,631801,Business,Approved,Bangalore
Aman,42,142391,575,413893,Salaried,Approved,Mumbai
Priya,43,97927,734,371624,Business,Rejected,Bangalore
Sara,66,76120,580,527397,Salaried,Rejected,Mumbai
Riya,24,151358,884,616577,Salaried,Approved,Hyderabad
Sara,43,161660,517,196568,Salaried,Rejected,Kolkata
Kabir,62,132486,876,431164,Salaried,Approved,Mumbai
Imran,56,107610,841,335724,Business,Approved,Mumbai
Neha,54,154547,644,319604,Salaried,Rejected,Mumbai
Imran,57,155968,782,169984,Business,Rejected,Chennai
Kabir,58,76994,576,364751,Salaried,Rejected,Delhi
Rohan,64,58961,872,902569,Salaried,Rejected,Chennai
Ananya,28,135073,620,364481,Salaried,Rejected,Ahmedabad
Aisha,67,116133,883,264458,Business,Approved,Pune
Riya,58,105436,849,236286,Salaried,Approved,Chennai
Neha,68,77031,623,519080,Business,Approved,Delhi
Kabir,67,95385,877,844949,Salaried,Approved,Bangalore
Neha,59,147493,874,347354,Self-Employed,Rejected,Delhi
Aman,56,97707,850,121043,Salaried,Approved,Kolkata
Rahul,41,162540,905,465142,Salaried,Rejected,Mumbai
Aditya,52,56238,724,657931,Self-Employed,Approved,Hyderabad
Arjun,38,111222,851,396806,Salaried,Rejected,Ahmedabad
Zoya,56,136718,712,253997,Self-Employed,Approved,Pune
Zoya,62,104887,795,672218,Salaried,Rejected,Ahmedabad
Aman,60,108715,639,828049,Self-Employed,Rejected,Ahmedabad
Imran,51,79536,886,858399,Self-Employed,Rejected,Hyderabad
Rahul,41,82480,664,478712,Salaried,Rejected,Chennai
Ananya,57,98843,818,342190,Salaried,Rejected,Pune
Ananya,65,124349,629,550357,Self-Employed,Approved,Ahmedabad
Aisha,60,132360,653,722042,Self-Employed,Approved,Bangalore
Aman,41,129071,848,420362,Self-Employed,Approved,Mumbai
Neha,63,117985,827,365361,Salaried,Approved,Kolkata
Aman,68,113812,679,859587,Self-Employed,Rejected,Chennai
Neha,42,75387,776,657214,Business,Rejected,Kolkata
Rohan,61,156599,667,446421,Self-Employed,Rejected,Chennai
Priya,64,154728,734,829256,Self-Employed,Rejected,Delhi
Riya,43,45706,765,183055,Self-Employed,Rejected,Pune
Aisha,58,104219,854,53074,Business,Approved,Kolkata
Ananya,53,93472,890,458137,Business,Rejected,Mumbai
Ananya,53,95292,832,240423,Salaried,Approved,Hyderabad
Arjun,34,49757,571,151528,Self-Employed,Approved,Hyderabad
Riya,59,156185,712,541842,Self-Employed,Rejected,Chennai
Aisha,55,92782,804,538272,Business,Approved,Pune
Zoya,30,148001,668,200993,Business,Approved,Mumbai
Neha,62,108654,645,735677,Self-Employed,Approved,Mumbai
Kabir,44,66241,623,449849,Salaried,Rejected,Mumbai
Aman,55,149306,765,316794,Self-Employed,Rejected,Hyderabad
Ananya,33,138298,652,478635,Business,Rejected,Bangalore
Priya,70,126819,775,364138,Self-Employed,Approved,Chennai
Karan,55,141050,832,916700,Self-Employed,Rejected,Bangalore
Zoya,49,90298,686,756650,Salaried,Rejected,Kolkata
Aisha,53,108684,643,646754,Self-Employed,Rejected,Hyderabad
Aisha,46,146363,696,382838,Salaried,Approved,Chennai
Zoya,29,61500,734,116947,Business,Rejected,Chennai
Fatima,65,142309,727,633574,Business,Rejected,Ahmedabad
Ananya,61,137531,719,342665,Self-Employed,Rejected,Mumbai
Rohan,55,93765,519,302901,Business,Rejected,Chennai
Zoya,41,149667,876,787516,Salaried,Rejected,Kolkata
Karan,28,64329,683,1063847,Self-Employed,Approved,Mumbai
Priya,56,158871,772,-11075,Self-Employed,Rejected,Bangalore
Imran,43,104070,607,519576,Business,Approved,Mumbai
Karan,53,126197,837,823419,Self-Employed,Rejected,Pune
Aman,50,99914,797,359110,Self-Employed,Rejected,Bangalore
Sara,61,48133,852,287483,Business,Approved,Kolkata
Imran,28,108773,639,218445,Business,Approved,Delhi
Rahul,60,156249,674,684696,Self-Employed,Rejected,Mumbai
Riya,59,155727,882,670068,Self-Employed,Rejected,Chennai
Fatima,57,118525,677,237311,Salaried,Rejected,Delhi
Rahul,31,109957,804,299699,Business,Approved,Chennai
Aman,44,147130,583,792985,Business,Approved,Bangalore
Sara,33,88197,844,82414,Business,Rejected,Mumbai
Sara,48,148365,826,568176,Business,Approved,Pune
Ananya,66,128940,813,883923,Business,Approved,Kolkata
Neha,50,143914,778,657121,Self-Employed,Approved,Kolkata
Ananya,40,83138,899,1056194,Self-Employed,Approved,Chennai
Riya,62,136201,829,409736,Business,Rejected,Mumbai
Aman,59,131507,706,304013,Self-Employed,Approved,Pune
Aman,50,102494,857,738595,Self-Employed,Rejected,Bangalore
Aditya,63,51355,891,-48928,Business,Rejected,Pune
Kabir,62,50053,620,681087,Business,Approved,Mumbai
Neha,66,98030,799,426886,Salaried,Rejected,Mumbai
Kabir,45,145156,842,494073,Self-Employed,Rejected,Hyderabad
Arjun,50,147287,522,242691,Business,Approved,Bangalore
Fatima,65,118212,701,105214,Business,Approved,Chennai
Rahul,63,88911,891,704924,Self-Employed,Rejected,Chennai
Zoya,40,146335,759,74487,Self-Employed,Approved,Delhi
Kabir,38,100399,629,720832,Self-Employed,Approved,Ahmedabad
Zoya,22,136134,791,35073,Business,Rejected,Chennai
Riya,21,131431,817,881780,Salaried,Rejected,Mumbai
Neha,47,126473,820,913143,Self-Employed,Approved,Mumbai
Fatima,67,152091,777,26182,Salaried,Rejected,Delhi
Priya,48,162056,786,789305,Salaried,Rejected,Delhi
Rahul,65,131452,717,223837,Self-Employed,Rejected,Chennai
Riya,31,143076,838,247357,Salaried,Rejected,Delhi
Rahul,41,139992,797,892552,Salaried,Rejected,Kolkata
Aisha,69,134462,787,549173,Business,Approved,Pune
Fatima,34,154550,713,315821,Self-Employed,Approved,Delhi
Aman,61,127220,831,473899,Self-Employed,Approved,Kolkata
Fatima,62,160747,873,787078,Salaried,Approved,Ahmedabad
Priya,62,106497,703,3755,Salaried,Approved,Hyderabad
Ananya,59,64232,544,487749,Business,Approved,Chennai
Aman,33,97378,538,271110,Self-Employed,Rejected,Hyderabad
Aditya,47,140380,803,802007,Business,Rejected,Delhi
Kabir,40,148015,684,665158,Self-Employed,Rejected,Chennai
Ananya,63,138903,671,458952,Salaried,Approved,Hyderabad
Neha,68,112372,553,124347,Business,Rejected,Mumbai
Sara,42,159379,835,644635,Salaried,Rejected,Delhi
Rahul,63,99475,735,730545,Business,Rejected,Hyderabad
Imran,51,74245,833,356016,Self-Employed,Rejected,Ahmedabad
Karan,27,134456,720,492057,Self-Employed,Approved,Hyderabad
Rohan,46,151962,856,162938,Salaried,Rejected,Hyderabad
Priya,53,125620,539,39452,Self-Employed,Rejected,Pune
Karan,47,114721,597,492989,Business,Approved,Pune
Neha,53,91928,832,325637,Salaried,Rejected,Mumbai
Rohan,53,75441,787,-23980,Self-Employed,Approved,Hyderabad
Aditya,31,150474,871,757266,Self-Employed,Rejected,Delhi
Aisha,58,152137,896,108996,Self-Employed,Rejected,Delhi
Neha,29,139163,708,168353,Business,Rejected,Kolkata
Zoya,47,90948,854,113641,Business,Rejected,Pune
Aisha,23,77173,634,188648,Business,Rejected,Hyderabad
Karan,52,151264,806,547650,Salaried,Rejected,Bangalore
Sara,55,82538,796,397228,Business,Rejected,Kolkata
Arjun,51,87383,681,540057,Business,Approved,Hyderabad
Aisha,54,125011,658,600468,Business,Rejected,Kolkata
Sara,65,127391,546,453559,Business,Approved,Mumbai
Kabir,50,55674,853,528564,Salaried,Approved,Pune
Riya,62,135501,807,912209,Salaried,Approved,Mumbai
Aditya,51,115878,660,866493,Self-Employed,Approved,Mumbai
Kabir,55,135189,785,393878,Self-Employed,Approved,Delhi
Ananya,65,160850,844,395924,Salaried,Rejected,Delhi
Aditya,29,133800,649,733812,Salaried,Rejected,Mumbai
Aditya,54,152177,543,763307,Business,Approved,Bangalore
Fatima,39,77862,789,217899,Self-Employed,Approved,Ahmedabad
Priya,39,120475,836,807723,Business,Rejected,Pune
Aditya,32,110342,752,816193,Business,Approved,Pune
Sara,37,155258,762,452428,Business,Rejected,Mumbai
Aisha,38,137388,642,787585,Salaried,Rejected,Hyderabad
Arjun,64,121765,760,61327,Salaried,Approved,Pune
Aisha,60,126989,790,763327,Self-Employed,Rejected,Chennai
Karan,18,154475,722,525763,Business,Approved,Hyderabad
Ananya,56,130734,772,692443,Salaried,Approved,Kolkata
Rohan,34,64148,505,656969,Self-Employed,Rejected,Ahmedabad
Imran,67,135286,639,541984,Business,Approved,Bangalore
Priya,43,121942,782,69868,Self-Employed,Rejected,Chennai
Fatima,63,144309,747,455733,Salaried,Approved,Pune
Arjun,59,97143,817,61123,Salaried,Rejected,Kolkata
Fatima,62,93059,762,497800,Salaried,Rejected,Bangalore
Ananya,56,121659,674,569115,Self-Employed,Rejected,Hyderabad
Kabir,57,132979,816,529241,Salaried,Rejected,Pune
Neha,37,134213,723,329539,Business,Approved,Kolkata
Priya,49,107468,875,448018,Business,Approved,Mumbai
Aditya,63,108316,767,544826,Business,Rejected,Bangalore
Arjun,59,138348,854,585819,Self-Employed,Approved,Bangalore
Sara,56,58845,613,716636,Business,Rejected,Ahmedabad
Neha,64,125758,877,658135,Salaried,Approved,Bangalore
Riya,64,147002,775,491629,Salaried,Rejected,Pune
Kabir,58,140380,602,571301,Self-Employed,Approved,Hyderabad
