name,age,income,credit_score,loan_amount,employment_type,loan_status,city
Neha,61,116331,780,251984,Business,Approved,Chennai
Priya,47,132684,528,381727,Self-Employed,Approved,Ahmedabad
Arjun,25,60405,513,607286,Salaried,Approved,Ahmedabad
Priya,44,144176,620,865866,Self-Employed,Rejected,Delhi
Sara,38,26292,500,445476,Salaried,Rejected,Ahmedabad
Riya,32,94006,822,968040,Self-Employed,Approved,Kolkata
Neha,65,99993,594,628333,Self-Employed,Rejected,Pune
Karan,41,149060,834,458486,Salaried,Rejected,Chennai
Kabir,51,102635,515,321645,Salaried,Rejected,Delhi
Priya,45,99391,826,330357,Salaried,Rejected,Chennai
Riya,64,104783,664,791119,Self-Employed,Approved,Delhi
Arjun,50,90828,596,339221,Self-Employed,Approved,Bangalore
Priya,40,78282,844,377928,Salaried,Approved,Pune
Ananya,26,46641,744,110200,Salaried,Approved,Hyderabad
Sara,21,149308,667,759920,Business,Approved,Delhi
Riya,46,26821,765,249422,Business,Rejected,Mumbai
Neha,36,121859,788,913359,Business,Approved,Mumbai
Kabir,64,146921,841,598946,Salaried,Approved,Delhi
Sara,53,71306,476,493256,Self-Employed,Approved,Ahmedabad
Ananya,42,144805,797,311897,Business,Approved,Pune
Zoya,39,59701,559,52342,Business,Approved,Ahmedabad
Rahul,62,92571,468,535550,Business,Approved,Kolkata
Neha,60,85339,618,362843,Self-Employed,Approved,Pune
Kabir,46,71469,454,156260,Self-Employed,Approved,Kolkata
Karan,47,41232,699,57246,Salaried,Approved,Hyderabad
Rohan,44,64227,636,499148,Salaried,Approved,Hyderabad
Rahul,63,135016,674,219695,Salaried,Rejected,Chennai
Kabir,43,140812,813,258105,Salaried,Approved,Bangalore
Ananya,46,80188,830,397302,Salaried,Approved,Delhi
Kabir,63,59838,510,491550,Self-Employed,Rejected,Kolkata
Sara,41,123446,841,868243,Self-Employed,Approved,Ahmedabad
Priya,22,41531,529,410836,Business,Rejected,Mumbai
Zoya,24,113907,625,500536,Business,Rejected,Mumbai
Neha,39,88691,492,847861,Self-Employed,Rejected,Bangalore
Fatima,36,61849,842,170607,Self-Employed,Approved,Bangalore
Kabir,33,87114,811,870738,Salaried,Approved,Delhi
Kabir,35,40789,517,470775,Salaried,Rejected,Hyderabad
Zoya,48,27314,765,259341,Salaried,Approved,Mumbai
Fatima,65,108009,568,282548,Self-Employed,Rejected,Ahmedabad
Riya,62,31770,605,165400,Self-Employed,Approved,Chennai
Aisha,47,57370,613,988586,Salaried,Approved,Delhi
Sara,63,122616,614,272274,Self-Employed,Approved,Kolkata
Sara,48,49227,579,565151,Self-Employed,Approved,Chennai
Riya,63,26790,799,628570,Salaried,Approved,Chennai
Karan,58,94319,759,439642,Salaried,Approved,Hyderabad
Imran,26,141286,504,186823,Business,Approved,Pune
Ananya,33,117361,678,153428,Salaried,Approved,Chennai
Aditya,33,94934,819,211137,Salaried,Approved,Delhi
Arjun,56,70526,637,520267,Business,Rejected,Pune
Kabir,51,79919,718,578345,Salaried,Rejected,Delhi
Karan,39,30956,739,113746,Business,Rejected,Bangalore
Karan,52,114744,722,962529,Business,Approved,Pune
Rahul,56,127153,649,470320,Business,Approved,Hyderabad
Rohan,31,99959,561,670875,Business,Rejected,Mumbai
Zoya,53,117766,818,600579,Self-Employed,Rejected,Hyderabad
Zoya,38,97371,510,229420,Salaried,Rejected,Mumbai
Aisha,23,108835,525,976524,Self-Employed,Approved,Delhi
Riya,62,57637,557,610563,Salaried,Rejected,Mumbai
Fatima,41,35911,811,976926,Business,Rejected,Hyderabad
Priya,60,63652,616,110045,Business,Rejected,Mumbai
Karan,38,48165,581,66398,Business,Rejected,Pune
Priya,62,58730,770,715117,Business,Rejected,Bangalore
Priya,41,60231,554,659918,Business,Approved,Ahmedabad
Rohan,48,73318,525,995991,Self-Employed,Rejected,Pune
Neha,32,131902,540,248033,Business,Rejected,Kolkata
Imran,62,61968,460,375226,Salaried,Rejected,Delhi
Karan,25,43811,486,497107,Salaried,Rejected,Kolkata
Karan,27,119936,719,193960,Business,Rejected,Mumbai
Arjun,45,27715,506,916713,Salaried,Approved,Mumbai
Sara,38,43695,771,678765,Salaried,Rejected,Mumbai
Ananya,55,121486,623,944141,Business,Approved,Pune
Kabir,57,141967,677,905076,Salaried,Approved,Hyderabad
Aisha,36,32323,728,775657,Self-Employed,Approved,Pune
Priya,27,96387,601,157548,Business,Approved,Ahmedabad
Priya,22,54710,668,454103,Salaried,Rejected,Chennai
Sara,64,75429,801,977175,Business,Approved,Pune
Arjun,35,38334,594,424664,Salaried,Approved,Chennai
Fatima,23,104233,527,236717,Self-Employed,Rejected,Chennai
Sara,30,142062,791,770540,Self-Employed,Approved,Hyderabad
Arjun,38,145092,705,743875,Self-Employed,Rejected,Hyderabad
Karan,21,137946,526,865565,Business,Rejected,Delhi
Aditya,49,119547,694,904222,Salaried,Rejected,Pune
Ananya,30,36855,615,183730,Salaried,Approved,Ahmedabad
Priya,48,88083,805,484052,Business,Approved,Chennai
Priya,45,79874,731,571249,Business,Approved,Kolkata
Priya,45,35959,747,799649,Self-Employed,Rejected,Bangalore
Kabir,44,25375,554,941913,Salaried,Rejected,Chennai
Fatima,28,32808,628,428387,Salaried,Rejected,Hyderabad
Kabir,36,52621,564,108579,Business,Approved,Delhi
Sara,45,121086,463,779937,Self-Employed,Approved,Chennai
Riya,63,101232,487,549988,Business,Approved,Delhi
Neha,30,35353,575,130808,Salaried,Approved,Ahmedabad
Aman,51,122459,521,834447,Business,Rejected,Hyderabad
Aisha,49,127419,780,779019,Salaried,Approved,Hyderabad
Fatima,62,29209,759,837619,Salaried,Approved,Delhi
Zoya,64,149287,682,631074,Business,Rejected,Hyderabad
Kabir,35,80531,530,335031,Salaried,Rejected,Ahmedabad
Arjun,34,77481,766,108716,Salaried,Approved,Ahmedabad
Neha,65,86398,694,378403,Business,Rejected,Ahmedabad
Sara,24,130295,640,728058,Self-Employed,Approved,Bangalore
Neha,25,72540,758,866628,Self-Employed,Approved,Mumbai
Zoya,55,38954,483,272203,Business,Rejected,Mumbai
Aisha,33,97311,553,719399,Salaried,Approved,Bangalore
Zoya,57,128576,697,97899,Salaried,Approved,Chennai
Karan,21,71746,834,346120,Self-Employed,Approved,Bangalore
Sara,43,41976,809,757459,Salaried,Approved,Chennai
Aisha,53,130839,846,207482,Salaried,Approved,Ahmedabad
Arjun,39,46131,527,765520,Self-Employed,Rejected,Pune
Neha,35,140920,560,896699,Business,Rejected,Delhi
Kabir,53,92672,823,688309,Business,Approved,Chennai
Karan,42,63121,634,703756,Self-Employed,Rejected,Mumbai
Ananya,36,52370,762,686356,Salaried,Approved,Delhi
Rohan,27,130477,457,199550,Self-Employed,Rejected,Pune
Riya,41,47245,601,219316,Salaried,Rejected,Hyderabad
Aditya,26,34323,541,795175,Self-Employed,Rejected,Hyderabad
Zoya,49,110235,521,179988,Business,Approved,Kolkata
Aman,46,78612,767,763644,Salaried,Approved,Kolkata
Aisha,44,35943,799,483265,Business,Approved,Kolkata
Sara,60,109392,479,827039,Salaried,Approved,Mumbai
Rohan,39,74259,531,647828,Self-Employed,Approved,Pune
Neha,63,37255,628,538508,Self-Employed,Approved,Kolkata
Arjun,27,145253,653,855533,Self-Employed,Approved,Bangalore
Rohan,41,69882,759,559917,Salaried,Approved,Kolkata
Aisha,23,96444,529,542796,Salaried,Rejected,Bangalore
Imran,59,126476,644,115431,Self-Employed,Rejected,Ahmedabad
Neha,24,52720,461,845466,Business,Rejected,Ahmedabad
Rohan,26,43577,485,337210,Self-Employed,Rejected,Pune
Arjun,47,93783,559,752173,Self-Employed,Rejected,Delhi
Fatima,48,69829,835,361327,Salaried,Approved,Bangalore
Karan,51,87324,724,772291,Salaried,Approved,Ahmedabad
Kabir,21,98519,850,987195,Business,Approved,Bangalore
Rohan,41,112040,825,828920,Business,Approved,Chennai
Rahul,30,90463,612,169125,Business,Approved,Ahmedabad
Imran,49,148643,514,715104,Self-Employed,Approved,Pune
Imran,47,116284,729,862000,Salaried,Approved,Ahmedabad
Zoya,33,114080,745,65069,Self-Employed,Approved,Chennai
Riya,53,132354,513,783287,Self-Employed,Rejected,Kolkata
Neha,43,133551,727,496535,Business,Approved,Chennai
Karan,50,81149,641,235488,Business,Rejected,Delhi
Sara,39,135767,787,771997,Business,Approved,Ahmedabad
Fatima,26,130636,503,143992,Business,Rejected,Mumbai
Aisha,27,90064,833,838242,Business,Approved,Pune
Sara,63,62998,665,272162,Salaried,Rejected,Kolkata
Karan,33,137242,690,180485,Self-Employed,Approved,Kolkata
Aditya,21,148157,641,870192,Salaried,Approved,Hyderabad
Fatima,40,134901,662,756007,Salaried,Rejected,Mumbai
Fatima,23,27035,463,210825,Self-Employed,Rejected,Chennai
Fatima,36,97841,650,252019,Business,Rejected,Ahmedabad
Aman,29,148127,775,459376,Business,Approved,Delhi
Karan,54,45767,673,292189,Salaried,Rejected,Delhi
Imran,61,145149,583,928012,Business,Rejected,Delhi
Arjun,26,37224,463,508669,Salaried,Approved,Delhi
Riya,57,75122,462,828399,Business,Rejected,Delhi
Priya,32,56420,784,991526,Salaried,Approved,Hyderabad
Kabir,45,125976,583,741281,Salaried,Approved,Hyderabad
Sara,61,28033,776,657497,Salaried,Approved,Pune
Riya,27,43590,594,324721,Salaried,Approved,Pune
Arjun,34,76222,501,564889,Salaried,Approved,Ahmedabad
Neha,34,115090,664,443482,Self-Employed,Rejected,Kolkata
Aman,40,26329,541,741710,Business,Approved,Mumbai
Aditya,43,88427,764,679138,Business,Approved,Mumbai
Kabir,28,50276,760,80990,Business,Approved,Mumbai
Priya,34,138622,636,170364,Salaried,Approved,Mumbai
Arjun,26,120386,804,182729,Self-Employed,Approved,Hyderabad
Ananya,43,117809,732,733592,Self-Employed,Rejected,Kolkata
Aditya,48,92194,654,252432,Self-Employed,Approved,Delhi
Imran,46,38486,748,881681,Business,Approved,Hyderabad
Sara,52,81815,678,494320,Business,Rejected,Hyderabad
Arjun,59,75206,669,259422,Business,Approved,Chennai
Riya,49,46921,467,586196,Self-Employed,Rejected,Ahmedabad
Riya,46,28924,508,238643,Self-Employed,Rejected,Ahmedabad
Aman,36,34521,560,738866,Self-Employed,Approved,Chennai
Aman,28,26262,613,771726,Salaried,Approved,Chennai
Sara,35,98615,483,454321,Self-Employed,Rejected,Bangalore
Fatima,56,61444,816,687433,Business,Approved,Pune
Ananya,64,124116,672,383219,Self-Employed,Approved,Bangalore
Aman,52,31133,590,491699,Salaried,Rejected,Pune
Rahul,58,75181,571,654413,Salaried,Approved,Hyderabad
Aisha,50,62272,517,932526,Self-Employed,Rejected,Mumbai
Fatima,42,109512,458,122827,Self-Employed,Rejected,Pune
Aman,40,61002,612,840303,Self-Employed,Approved,Ahmedabad
Sara,52,105258,474,462433,Self-Employed,Rejected,Kolkata
Rahul,44,147906,766,157734,Salaried,Approved,Bangalore
Arjun,29,38780,615,953231,Business,Approved,Ahmedabad
Aisha,33,119910,638,905792,Business,Rejected,Mumbai
Aman,37,140778,472,166185,Salaried,Approved,Hyderabad
Rohan,65,105314,644,333023,Business,Rejected,Delhi
Sara,28,41552,613,953762,Salaried,Rejected,Ahmedabad
Aman,54,94152,573,655956,Self-Employed,Rejected,Kolkata
Priya,51,54600,497,326626,Self-Employed,Rejected,Pune
Ananya,63,109821,826,947437,Salaried,Approved,Pune
Imran,24,52849,456,753069,Salaried,Rejected,Kolkata
Zoya,52,38701,624,268797,Business,Rejected,Chennai
Priya,50,110890,528,938990,Business,Rejected,Pune
Imran,44,75538,681,960015,Business,Rejected,Bangalore
Sara,25,61416,666,222172,Business,Rejected,Hyderabad
Rohan,30,85418,504,831216,Salaried,Approved,Bangalore
Sara,32,59964,464,549374,Business,Rejected,Kolkata
Fatima,56,36018,631,502432,Salaried,Approved,Delhi
Karan,53,68743,477,512779,Self-Employed,Approved,Chennai
Ananya,48,50419,600,248652,Self-Employed,Rejected,Delhi
Priya,54,81828,505,764248,Salaried,Rejected,Bangalore
Sara,28,31964,468,653172,Self-Employed,Approved,Bangalore
Sara,38,54683,767,783491,Business,Approved,Ahmedabad
Imran,35,121196,804,331298,Self-Employed,Approved,Bangalore
Sara,43,108479,597,790140,Business,Rejected,Hyderabad
Priya,32,90960,808,702338,Self-Employed,Rejected,Hyderabad
Rohan,31,66302,798,122828,Salaried,Approved,Delhi
Aditya,30,26669,791,547654,Self-Employed,Approved,Chennai
Rahul,25,47377,797,847191,Salaried,Rejected,Chennai
Zoya,52,139454,576,545523,Salaried,Rejected,Mumbai
Aman,35,93848,707,225431,Salaried,Approved,Pune
Aditya,49,89312,826,417820,Business,Approved,Hyderabad
Ananya,44,85129,456,917958,Self-Employed,Rejected,Hyderabad
Fatima,28,60381,801,594534,Business,Approved,Mumbai
Fatima,35,111424,522,424545,Self-Employed,Approved,Mumbai
Aditya,44,52041,831,143610,Salaried,Approved,Ahmedabad
Riya,61,113971,728,992901,Self-Employed,Approved,Delhi
Aman,42,76252,751,487564,Self-Employed,Approved,Hyderabad
Rahul,60,41116,671,883966,Self-Employed,Approved,Chennai
Zoya,52,146534,800,204278,Self-Employed,Approved,Delhi
Zoya,60,98156,790,220505,Self-Employed,Approved,Kolkata
Zoya,21,84488,470,277882,Self-Employed,Approved,Pune
Riya,21,81403,630,742325,Salaried,Approved,Mumbai
Aditya,39,127926,707,747644,Business,Rejected,Delhi
Aisha,30,121082,550,503038,Business,Approved,Pune
Sara,51,147281,631,310810,Business,Approved,Ahmedabad
Aman,37,145611,604,676040,Self-Employed,Rejected,Delhi
Imran,58,43242,799,854950,Salaried,Approved,Hyderabad
Karan,40,64976,493,361777,Business,Rejected,Kolkata
Riya,48,37588,520,602150,Self-Employed,Rejected,Chennai
Rahul,50,71424,668,539215,Self-Employed,Approved,Ahmedabad
Riya,47,36590,836,197414,Business,Rejected,Hyderabad
Karan,29,106381,728,993626,Business,Approved,Hyderabad
Arjun,29,77814,793,56242,Self-Employed,Rejected,Kolkata
Ananya,24,60412,782,162248,Self-Employed,Rejected,Pune
Kabir,65,68425,481,177341,Business,Rejected,Mumbai
Zoya,56,122048,703,193028,Salaried,Approved,Delhi
Rahul,21,130593,698,703959,Business,Approved,Bangalore
Ananya,30,104140,511,595073,Salaried,Approved,Bangalore
Zoya,22,134147,708,515374,Self-Employed,Rejected,Mumbai
Rohan,46,88402,544,910116,Salaried,Rejected,Hyderabad
Priya,63,105892,513,503355,Salaried,Approved,Mumbai
Zoya,31,92045,829,783613,Business,Approved,Bangalore
Karan,39,112495,501,667363,Self-Employed,Rejected,Chennai
Zoya,45,116442,504,536501,Self-Employed,Approved,Ahmedabad
Rohan,50,40745,738,458346,Salaried,Approved,Hyderabad
Neha,23,144027,631,196070,Self-Employed,Approved,Kolkata
Neha,43,90619,707,271018,Self-Employed,Approved,Ahmedabad
Kabir,62,44844,630,737796,Business,Rejected,Chennai
Ananya,38,127886,840,740428,Self-Employed,Approved,Ahmedabad
Aman,45,86833,760,740982,Salaried,Approved,Hyderabad
Rahul,58,101116,628,662885,Business,Approved,Ahmedabad
Ananya,31,55369,499,747576,Salaried,Rejected,Kolkata
Neha,41,124602,568,859231,Business,Approved,Bangalore
Arjun,45,124066,665,117496,Salaried,Approved,Hyderabad
Aman,49,125054,641,685996,Business,Rejected,Mumbai
Ananya,27,116583,680,445972,Salaried,Approved,Bangalore
Imran,49,113978,596,286450,Salaried,Rejected,Delhi
Kabir,26,101298,462,709675,Business,Approved,Pune
Ananya,21,72128,846,477847,Business,Approved,Pune
Kabir,33,134104,556,648076,Self-Employed,Rejected,Chennai
Kabir,25,82524,668,705853,Self-Employed,Rejected,Pune
Aman,54,64089,501,173655,Self-Employed,Approved,Bangalore
Arjun,22,54362,598,918376,Self-Employed,Rejected,Ahmedabad
Zoya,31,62757,488,610383,Business,Rejected,Bangalore
Aditya,46,106087,479,622461,Business,Rejected,Pune
Aisha,62,28929,466,404466,Self-Employed,Approved,Hyderabad
Aisha,29,51769,730,906437,Business,Rejected,Chennai
Arjun,36,89691,487,894797,Business,Rejected,Mumbai
Aditya,47,103400,828,692182,Salaried,Rejected,Kolkata
Fatima,23,38639,468,570719,Business,Rejected,Bangalore
Rahul,51,64769,850,941115,Salaried,Rejected,Mumbai
Aisha,33,95016,761,952084,Self-Employed,Approved,Mumbai
Kabir,45,125359,643,779222,Salaried,Rejected,Ahmedabad
Aman,28,82403,510,990726,Business,Rejected,Chennai
Priya,48,145333,479,299739,Salaried,Rejected,Pune
Rahul,47,122973,835,981487,Business,Rejected,Mumbai
Zoya,36,131511,479,130333,Salaried,Rejected,Delhi
Kabir,23,66173,629,681678,Business,Rejected,Bangalore
Imran,59,77142,695,739525,Salaried,Approved,Pune
Zoya,52,117439,826,902937,Self-Employed,Approved,Bangalore
Aditya,44,127263,732,356900,Business,Approved,Bangalore
Fatima,41,116458,727,577900,Salaried,Approved,Mumbai
Priya,60,88728,593,132256,Salaried,Rejected,Delhi
Kabir,40,122243,733,271007,Salaried,Rejected,Chennai
Rahul,23,55815,807,511664,Business,Rejected,Kolkata
Arjun,52,134618,467,333428,Self-Employed,Rejected,Ahmedabad
Karan,24,61581,762,452586,Self-Employed,Rejected,Mumbai
Aisha,49,30821,564,265723,Self-Employed,Rejected,Delhi
Aman,63,64996,466,617855,Self-Employed,Rejected,Mumbai
Fatima,37,131200,835,669665,Salaried,Approved,Mumbai
Zoya,48,127578,823,821137,Salaried,Approved,Pune
Karan,55,85752,667,650417,Business,Approved,Hyderabad
Aditya,50,122731,571,188278,Salaried,Rejected,Hyderabad
Aisha,26,57759,844,619171,Self-Employed,Approved,Chennai
Rahul,60,60949,635,331802,Business,Rejected,Hyderabad
Rohan,28,65225,741,742874,Self-Employed,Rejected,Hyderabad
Ananya,50,27263,675,59301,Self-Employed,Rejected,Mumbai
Arjun,61,135667,734,278424,Self-Employed,Rejected,Mumbai
Aditya,38,142577,762,628235,Self-Employed,Approved,Pune
Aisha,38,59018,703,183402,Salaried,Approved,Delhi
Aisha,35,40000,785,90372,Salaried,Approved,Kolkata
Rahul,56,119025,566,113766,Business,Rejected,Hyderabad
Riya,64,135746,630,616693,Business,Rejected,Mumbai
Aman,27,35155,709,515371,Salaried,Approved,Pune
Kabir,57,73674,798,486175,Salaried,Rejected,Ahmedabad
Riya,22,67800,760,876450,Self-Employed,Rejected,Chennai
Zoya,51,148532,600,702126,Salaried,Approved,Delhi
Riya,30,144520,752,76775,Salaried,Rejected,Bangalore
Arjun,34,74655,748,84183,Business,Approved,Delhi
Sara,25,147620,564,642867,Business,Rejected,Ahmedabad
Imran,54,129622,476,686592,Self-Employed,Rejected,Kolkata
Aman,57,63412,574,394650,Salaried,Approved,Chennai
Riya,28,115842,573,516624,Business,Rejected,Ahmedabad
Rohan,56,91275,489,429895,Business,Rejected,Kolkata
Fatima,47,55115,741,918033,Salaried,Rejected,Bangalore
Aman,64,101645,790,194850,Business,Rejected,Hyderabad
Imran,41,40461,491,478346,Self-Employed,Rejected,Delhi
Ananya,32,139872,682,66265,Salaried,Approved,Pune
Arjun,27,41567,467,924364,Self-Employed,Rejected,Mumbai
Priya,29,92488,721,456967,Self-Employed,Approved,Chennai
Aisha,39,40601,622,991019,Self-Employed,Rejected,Pune
Fatima,25,121829,631,520700,Self-Employed,Rejected,Kolkata
Arjun,39,124308,694,784122,Salaried,Rejected,Delhi
Rohan,30,142387,453,672385,Business,Rejected,Chennai
Sara,45,67000,674,235306,Business,Rejected,Hyderabad
Karan,35,63974,702,407687,Salaried,Approved,Ahmedabad
Aditya,41,124260,541,200152,Salaried,Rejected,Bangalore
Sara,57,140288,765,379638,Salaried,Approved,Chennai
Aditya,39,60893,699,510237,Salaried,Approved,Delhi
Imran,59,123758,504,292928,Business,Approved,Hyderabad
Aisha,56,134941,710,841533,Salaried,Rejected,Mumbai
Zoya,55,95505,549,56988,Self-Employed,Rejected,Mumbai
Zoya,57,80902,824,516432,Business,Rejected,Delhi
Ananya,28,118880,811,935778,Salaried,Rejected,Kolkata
Arjun,37,36385,520,341979,Business,Rejected,Pune
Arjun,35,120336,488,393005,Salaried,Rejected,Chennai
Aisha,65,66262,469,504429,Salaried,Approved,Chennai
Priya,61,107219,454,307859,Salaried,Rejected,Ahmedabad
Ananya,64,50647,585,542951,Salaried,Rejected,Kolkata
Arjun,39,42274,551,715607,Salaried,Approved,Bangalore
Aditya,52,98103,762,268677,Business,Approved,Delhi
Neha,60,74845,773,662262,Salaried,Approved,Chennai
Karan,40,135191,568,967544,Self-Employed,Rejected,Kolkata
Zoya,59,71809,728,554322,Self-Employed,Approved,Pune
Rohan,47,83611,616,309413,Business,Approved,Ahmedabad
Ananya,41,111587,508,414462,Business,Rejected,Ahmedabad
Imran,52,103781,660,770604,Salaried,Approved,Mumbai
Fatima,47,32969,737,859289,Self-Employed,Rejected,Hyderabad
Aditya,46,131041,676,495853,Self-Employed,Rejected,Hyderabad
Fatima,52,120444,562,406349,Business,Approved,Mumbai
Aman,35,100039,535,612050,Salaried,Rejected,Pune
Arjun,29,104293,726,70887,Business,Rejected,Mumbai
Imran,42,144567,630,854092,Business,Rejected,Pune
Priya,44,95185,551,214618,Business,Rejected,Ahmedabad
Priya,39,130026,532,442041,Self-Employed,Approved,Ahmedabad
Ananya,21,29728,460,841802,Business,Rejected,Pune
Priya,23,45571,594,366110,Salaried,Rejected,Bangalore
Aditya,23,60711,833,179648,Self-Employed,Approved,Ahmedabad
Kabir,26,35030,487,579016,Business,Approved,Ahmedabad
Zoya,27,121452,751,881122,Self-Employed,Rejected,Bangalore
Imran,41,80725,712,829598,Salaried,Approved,Hyderabad
Arjun,27,59638,785,654190,Self-Employed,Approved,Ahmedabad
Priya,35,78258,737,342089,Self-Employed,Rejected,Hyderabad
Sara,45,27256,704,812899,Self-Employed,Rejected,Chennai
Ananya,49,54368,745,76101,Self-Employed,Approved,Bangalore
Arjun,57,39280,779,375698,Self-Employed,Rejected,Delhi
Karan,27,98516,536,267770,Self-Employed,Approved,Bangalore
